ring_id,vertex_id,x,y
0,0,1456069.99999319,-1372400.00000227
0,1,1456129.58641184,-1372338.54870236
0,2,1456087.36842233,-1372150.00000057
0,3,1456026.66667029,-1372126.66666485
0,4,1456079.55555655,-1372100.22222529
0,5,1455998.69349646,-1372028.69347501
0,6,1456000.74508738,-1371959.89949245
0,7,1455940,-1371893.33333333
0,8,1455936.21156191,-1371840.20503265
0,9,1455895.10204056,-1371840.81632699
0,10,1455876.66666667,-1371791.66666667
0,11,1455703.13462569,-1371751.65134689
0,12,1455600.28799002,-1371629.05338052
0,13,1455595.2144477,-1371585.62273753
0,14,1455397.48713956,-1371482.65063412
0,15,1455340.00000286,-1371513.01795592
0,16,1455319.28269905,-1371461.1814359
0,17,1455272.19512195,-1371435
0,18,1455249.62899612,-1371463.12880957
0,19,1455198.54577064,-1371367.27113865
0,20,1455158.17609821,-1371339.99999547
0,21,1455002.75861933,-1371352.75862352
0,22,1454939.33534181,-1371418.67843724
0,23,1454920.20408163,-1371387.34693878
0,24,1454866.81818,-1371460.90908
0,25,1454830,-1371435.55556188
0,26,1454815.15151442,-1371503.2323157
0,27,1454772.17612225,-1371472.6185944
0,28,1454759.1304331,-1371516.86956559
0,29,1454724.66320871,-1371486.0103611
0,30,1454709.99999821,-1371530.00000538
0,31,1454680.61660799,-1371490.76819676
0,32,1454658.37113749,-1371538.08908859
0,33,1454616.87142258,-1371527.76425172
0,34,1454581.04374829,-1371621.34251922
0,35,1454506.66666667,-1371640
0,36,1454550.98511264,-1371706.4776732
0,37,1454487.93205568,-1371667.00148583
0,38,1454501.9369635,-1371741.93696092
0,39,1454460,-1371730
0,40,1454278.87381935,-1371790.86151833
0,41,1454163.33333333,-1371873.33333333
0,42,1454183.02190257,-1371933.20031953
0,43,1454130.00000727,-1371969.99999916
0,44,1454130.20888626,-1372063.89920045
0,45,1454028.56387333,-1372189.64096835
0,46,1454020.0000027,-1372230.0000009
0,47,1454070.85837191,-1372258.28326134
0,48,1453999.07881799,-1372270.15232143
0,49,1454032.79899268,-1372387.59966794
0,50,1454070,-1372400
0,51,1454110.66407892,-1372483.47891615
0,52,1454166.33566128,-1372660.74534694
0,53,1454128.15808674,-1372701.63161967
0,54,1454184.23761534,-1372808.62021712
0,55,1454186.66666667,-1372861.66666667
0,56,1454237.24680212,-1372876.24469622
0,57,1454211.72313723,-1372922.75895426
0,58,1454277.90298871,-1372908.59107762
0,59,1454251.1650529,-1372945.06795768
0,60,1454298.36561328,-1373053.50977679
0,61,1454315.17438579,-1373158.39516781
0,62,1454374.12228927,-1373259.40828428
0,63,1454443.99999512,-1373318.00000651
0,64,1454496.59467896,-1373282.3448117
0,65,1454585.97348993,-1373335.7842287
0,66,1454660,-1373320
0,67,1454690,-1373390
0,68,1454774.5515607,-1373379.6583188
0,69,1454851.42931251,-1373426.30060293
0,70,1454867,-1373386
0,71,1454899.0455742,-1373435.00430201
0,72,1454921.67526771,-1373387.48194332
0,73,1455080.76977193,-1373332.80201387
0,74,1455193.78978712,-1373400.34071779
0,75,1455289.23076884,-1373377.69230653
0,76,1455334.983167,-1373434.7041827
0,77,1455349.99999875,-1373379.99999757
0,78,1455380.00000176,-1373426.66666806
0,79,1455400.86956554,-1373353.69565416
0,80,1455443.77892259,-1373392.44215668
0,81,1455460.00000257,-1373330.00000458
0,82,1455520,-1373310
0,83,1455709.08700601,-1373299.79486526
0,84,1455817.0183917,-1373210.23446845
0,85,1455840.97221443,-1373152.91666262
0,86,1455827.27272419,-1373050.9090856
0,87,1455873.07905179,-1373029.71403437
0,88,1455844,-1372972
0,89,1455919.80452134,-1372863.60495621
0,90,1456001.94186696,-1372810.21547498
0,91,1455974.45248942,-1372757.84298788
0,92,1456009.56278607,-1372714.7050673
0,93,1455976.79128331,-1372689.35253048
0,94,1456024.67989655,-1372588.22663218
0,95,1455980.90909091,-1372542.72727273
0,96,1456059.499996,-1372531.50000057
0,97,1456003.94494212,-1372507.37002171
0,98,1456089.61241493,-1372435.65891888
Total signed area in input: 3.150300e+06
Total signed area in output: 3.155307e+06
Total areal displacement: 5.006728e+03
Total vertices in output: 99
